OSEBuildingID,DataYear,PrimaryPropertyType,Address,City,State,ZipCode,TaxParcelIdentificationNumber,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,GHGEmissionsIntensity,PredictedEnergyStar
27494,2017,Distribution Center,7700 2nd Ave S,Seattle,WA,98108.0,7327904585,GREATER DUWAMISH,47.53379,-122.33063,1979.0,1.0,1.0,36982,0.0,36982.0,"Distribution Center, Office",Distribution Center,34382.0,Office,2600.0,,,67.002,10.0,25.8,369437.0,,270767.79,105771.7,N,Compliant,,0.182,1
27504,2017,Warehouse,7417 4TH AVE S,Seattle,WA,98108.0,7327906465,GREATER DUWAMISH,47.53651,-122.32954,1964.0,1.0,2.0,23400,0.0,23400.0,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,Office,3374.0,Parking,0.0,68.711,15.6,48.9,364030.90625,,364030.7049375,,N,Compliant,,0.064,1
27510,2017,Low-Rise Multifamily,1231 5th Ave N,Seattle,WA,98109.0,4239100000,MAGNOLIA / QUEEN ANNE,47.63084,-122.34789,1992.0,1.0,4.0,21232,,,Multifamily Housing,Multifamily Housing,22209.0,,,,,,24.2,67.1,537489.875,,454614.1869375,98949.0,Y,Not Compliant,,0.336,0
27515,2017,Low-Rise Multifamily,720 Lakeside Ave S,Seattle,WA,98144.0,4279100000,CENTRAL,47.59593,-122.28689,1957.0,1.0,4.0,22810,,,"Multifamily Housing, Swimming Pool",Multifamily Housing,16299.0,Swimming Pool,0.0,,,44.0,59.7,153.7,973411.0,,721190.3349375,267186.04,N,Compliant,,0.753,0
27526,2017,Low-Rise Multifamily,800 1st Ave N.,Seattle,WA,98112.0,5457300300,MAGNOLIA / QUEEN ANNE,47.6267,-122.35506,1959.0,2.0,4.0,43346,,,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,43346.0,Parking,12600.0,Swimming Pool,0.0,1.0,127.4,254.8,5520495.0,,2510168.52225,3010326.17,N,Not Compliant,High outlier,3.928,0
27528,2017,Low-Rise Multifamily,100 Roy St,Seattle,WA,98109.0,5457300410,MAGNOLIA / QUEEN ANNE,47.62573,-122.35496,1948.0,1.0,3.0,53280,,,Multifamily Housing,Multifamily Housing,53280.0,,,,,94.0,64.5,71.1,3434134.5,,88510.692,3348542.58,N,Compliant,,3.345,0
27532,2017,Other,621 2nd Ave N,Seattle,WA,98109.0,5457300570,MAGNOLIA / QUEEN ANNE,47.62518,-122.35317,1948.0,1.0,2.0,30720,0.0,30720.0,"Office, Other, Parking",Other,28120.0,Parking,1600.0,Office,1000.0,63.132,62.1,88.8,1808729.5,,328978.56253125,1520195.02,N,Compliant,,2.672,1
27540,2017,Low-Rise Multifamily,801 3RD AVE N,Seattle,WA,98109.0,5457800150,MAGNOLIA / QUEEN ANNE,47.62655,-122.35173,1958.0,1.0,4.0,21056,,,Multifamily Housing,Multifamily Housing,21056.0,,,,,94.0,22.9,71.8,481658.09375,,489581.7490625,,N,Compliant,,0.096,0
27553,2017,Warehouse,676 S Industrial Way,Seattle,WA,98108.0,7376600035,GREATER DUWAMISH,47.56626,-122.3244,1972.0,1.0,1.0,23232,0.0,23232.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,,,,,15.559,48.4,152.0,1124263.0,,1124262.849875,,N,Compliant,,0.2,1
27554,2017,Warehouse,651 S. Industrial Way,Seattle,WA,98108.0,7376600060,GREATER DUWAMISH,47.56501,-122.3248,1974.0,1.0,1.0,35046,0.0,35046.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,,,,,100.0,39.0,99.3,1270264.25,,908771.91225,422087.99,N,Compliant,,0.747,0
27561,2017,Refrigerated Warehouse,601 S NEVADA ST,Seattle,WA,98108.0,7376600250,GREATER DUWAMISH,47.56477,-122.32628,1961.0,1.0,1.0,25577,0.0,25577.0,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,Non-Refrigerated Warehouse,8228.0,Office,4000.0,60.152,34.8,95.2,889243.5,,718430.72,170767.99,N,Compliant,,0.471,1
27562,2017,Warehouse,4329 7th Ave S,Seattle,WA,98108.0,7376600270,GREATER DUWAMISH,47.56448,-122.32484,1974.0,1.0,1.0,43380,0.0,43380.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,,,,,91.0,9.5,29.9,408139.6875,,412553.10346875,,N,Compliant,,0.039,0
27567,2017,Small- and Mid-Sized Office,4010 Stone Way North,Seattle,WA,98020.0,4452300055,LAKE UNION,47.65576,-122.34208,1995.0,1.0,3.0,20410,0.0,20410.0,Office,Office,20410.0,,,,,6.0,145.3,305.3,2966159.0,,1518571.37625,1517805.96,N,Compliant,,4.257,0
27569,2017,Low-Rise Multifamily,501 Roy St,Seattle,WA,98109.0,4458720000,MAGNOLIA / QUEEN ANNE,47.62473,-122.34727,2006.0,1.0,3.0,97855,,,"Multifamily Housing, Parking",Multifamily Housing,97855.0,Parking,55020.0,,,97.0,31.8,73.9,3113649.5,,1941970.9345,1218771.0,N,Compliant,,0.744,0
27570,2017,Mid-Rise Multifamily,12328 31st Ave NE,Seattle,WA,98125.0,4458740000,NORTH,47.71816,-122.29484,2004.0,1.0,6.0,41149,0.0,41149.0,"Multifamily Housing, Parking",Multifamily Housing,41149.0,Parking,25100.0,,,86.0,44.7,106.2,1841281.5,,1165391.84425,677119.04,N,Compliant,,0.991,0
27573,2017,Low-Rise Multifamily,1020 5th Ave N,Seattle,WA,98109.0,5458300045,MAGNOLIA / QUEEN ANNE,47.62868,-122.34718,1959.0,1.0,3.0,22937,0.0,22937.0,Multifamily Housing,Multifamily Housing,22937.0,,,,,83.93,25.2,79.1,578166.375,,577941.62,,N,Compliant,,0.104,1
27574,2017,Low-Rise Multifamily,901 Taylor Ave N,Seattle,WA,98109.0,5458300105,MAGNOLIA / QUEEN ANNE,47.62732,-122.34668,1967.0,1.0,4.0,21168,,,Multifamily Housing,Multifamily Housing,20000.0,,,,,62.0,28.2,88.4,563101.3125,,572175.34,,N,Compliant,,0.112,0
27582,2017,High-Rise Multifamily,1420 Terry Ave,Seattle,WA,98101.0,5464100000,EAST,47.61263,-122.32924,2002.0,1.0,27.0,179678,0.0,179678.0,Multifamily Housing,Multifamily Housing,179678.0,,,,,34.0,62.2,126.3,11181126.0,,5237394.8365,6109119.14,N,Compliant,,1.926,0
27584,2017,High-Rise Multifamily,10345 Meridian Ave N,Seattle,WA,98133.0,5464300020,NORTHWEST,47.70451,-122.33453,1979.0,1.0,10.0,75070,,,Multifamily Housing,Multifamily Housing,75070.0,,,,,20.0,51.5,161.8,3868747.75,,3955748.262,,N,Compliant,,0.218,0
27585,2017,Low-Rise Multifamily,1810 N 103rd ST,Seattle,WA,98133.0,5464300061,NORTHWEST,47.70355,-122.33502,1988.0,1.0,3.0,48433,,,"Multifamily Housing, Parking",Multifamily Housing,35854.0,Parking,12579.0,,,90.0,27.6,86.8,990860.0,,1014539.114125,,N,Compliant,,0.087,0
27587,2017,Small- and Mid-Sized Office,10303 Meridian Ave N,Seattle,WA,98133.0,5464300065,NORTHWEST,47.70349,-122.33424,1983.0,1.0,3.0,24696,6300.0,18396.0,"Office, Parking",Office,18396.0,Parking,6300.0,,,84.0,35.9,112.8,660683.125,,681119.8069375,,N,Compliant,,0.114,0
27590,2017,Low-Rise Multifamily,2100 N 106TH ST,Seattle,WA,98133.0,5468300000,NORTHWEST,47.70612,-122.3335,1979.0,1.0,4.0,20806,0.0,20806.0,Multifamily Housing,Multifamily Housing,20806.0,,,,,81.0,26.2,82.3,545140.625,,561136.5070625,,N,Compliant,,0.112,0
27591,2017,Mid-Rise Multifamily,124 Bellevue Ave E,Seattle,WA,98102.0,5470160000,EAST,47.61943,-122.32626,2006.0,0.0,7.0,43142,,,Multifamily Housing,Multifamily Housing,43142.0,,,,,79.0,32.2,96.7,1387871.5,,1308904.935875,94680.0,N,Compliant,,0.242,0
27593,2017,Low-Rise Multifamily,718 E Aloha St,Seattle,WA,98102.0,5479500000,EAST,47.62705,-122.32306,1985.0,1.0,3.0,47544,0.0,47544.0,"Multifamily Housing, Parking",Multifamily Housing,40125.0,Parking,17050.0,,,84.578,45.2,69.1,1814912.25,,415512.3470625,1409520.02,Y,Not Compliant,,1.611,1
27594,2017,Low-Rise Multifamily,97 S JACKSON ST,Seattle,WA,98104.0,5479650000,DOWNTOWN,47.59903,-122.33461,1905.0,1.0,3.0,20583,,,Multifamily Housing,Multifamily Housing,20583.0,,,,,,23.9,75.0,491394.5,,502869.09,,N,Compliant,,0.101,0
27596,2017,Mid-Rise Multifamily,5615 24th Ave NW,Seattle,WA,98107.0,5491300000,BALLARD,47.66994,-122.3881,2006.0,1.0,6.0,37877,0.0,37877.0,"Multifamily Housing, Other - Services",Multifamily Housing,26177.0,Other - Services,2644.0,,,40.0,41.5,110.6,1195018.875,,924389.276,282402.98,N,Compliant,,0.497,0
27597,2017,K-12 School,11725 1st Ave. N.E.,Seattle,WA,98125.0,6411600312,NORTHWEST,47.71487,-122.32959,1956.0,1.0,1.0,45174,0.0,45174.0,K-12 School,K-12 School,46966.0,,,,,81.0,47.4,86.7,2225233.25,,830875.8989375,1418823.05,N,Compliant,,1.744,0
27598,2017,Worship Facility,11700 1st Ave. NE,Seattle,WA,98125.0,6411600330,NORTHWEST,47.71479,-122.32824,2002.0,1.0,1.0,24955,0.0,24955.0,Worship Facility,Worship Facility,24955.0,,,,,49.0,30.2,60.4,754107.125,,342344.726,433646.0,N,Compliant,,0.98,0
27600,2017,Low-Rise Multifamily,12329 Roosevelt Way NE,Seattle,WA,98125.0,6413600215,North,47.71853,-122.31898,1995.0,1.0,4.0,62566,,,"Multifamily Housing, Parking",Multifamily Housing,43406.0,Parking,19160.0,,,92.0,31.5,98.9,1367489.875,,1384110.214,,N,Compliant,,0.092,0
27602,2017,Mid-Rise Multifamily,3221 SW Avalon Way,Seattle,WA,98126.0,4458770000,DELRIDGE,47.56391,-122.37287,1997.0,1.0,5.0,77501,,,"Multifamily Housing, Parking",Multifamily Housing,77501.0,Parking,17912.0,,,88.0,37.5,87.9,2903463.25,,1808053.55975,1127213.96,N,Compliant,,0.869,0
27604,2017,Low-Rise Multifamily,11224 Meridian Ave N,Seattle,WA,98133.0,4468400160,NORTHWEST,47.71027,-122.33364,1977.0,1.0,3.0,40362,,,Multifamily Housing,Multifamily Housing,35114.0,,,,,98.0,19.2,60.4,675213.875,,682642.9450625,,N,Compliant,,0.07,0
27606,2017,Low-Rise Multifamily,2116 N 112TH ST,Seattle,WA,98133.0,4468400195,NORTHWEST,47.7098,-122.33319,1973.0,1.0,4.0,25160,,,Multifamily Housing,Multifamily Housing,25160.0,,,,,95.0,20.5,64.3,514901.8125,,526711.1330625,,N,Compliant,,0.087,0
27607,2017,Low-Rise Multifamily,2138 n 112th At,Seattle,WA,98133.0,4468400220,NORTHWEST,47.70986,-122.33227,1971.0,1.0,4.0,26254,,,Multifamily Housing,Multifamily Housing,26254.0,,,,,93.0,24.4,76.7,641452.125,,653028.117875,,N,Compliant,,0.103,0
27610,2017,Mid-Rise Multifamily,500 5th Ave W,Seattle,WA,98119.0,4468500000,MAGNOLIA / QUEEN ANNE,47.62351,-122.36296,1968.0,1.0,7.0,40248,,,"Multifamily Housing, Parking",Multifamily Housing,40428.0,Parking,13000.0,,,72.0,35.1,110.4,1421006.875,,1436115.918,,N,Compliant,,0.148,0
27620,2017,Low-Rise Multifamily,2914 E Madison St.,Seattle,WA,98112.0,5014800000,EAST,47.62444,-122.29516,2008.0,1.0,3.0,34629,,,"Multifamily Housing, Parking",Multifamily Housing,34629.0,Parking,8428.0,,,66.0,27.1,81.2,938927.375,,873132.825875,66557.0,N,Compliant,,0.206,0
27622,2017,Mid-Rise Multifamily,2000 43rd Ave E,Seattle,WA,98112.0,5015200000,EAST,47.63716,-122.2765,1985.0,1.0,5.0,38430,0.0,38430.0,"Multifamily Housing, Parking",Multifamily Housing,32500.0,Parking,8100.0,,,30.747,53.5,150.3,1737658.25,,1491241.576125,273605.98,N,Compliant,,0.539,1
27625,2017,Low-Rise Multifamily,1800 43rd Ave E,Seattle,WA,98112.0,5015500000,EAST,47.63474,-122.27642,1964.0,1.0,4.0,32366,,,Multifamily Housing,Multifamily Housing,32366.0,,,,,88.0,26.7,83.9,865321.8125,,881978.116,,N,Compliant,,0.113,0
27634,2017,Low-Rise Multifamily,800 2nd Ave N,Seattle,WA,98109.0,5457800191,MAGNOLIA / QUEEN ANNE,47.62664,-122.35236,1957.0,1.0,3.0,27246,,,Multifamily Housing,Multifamily Housing,27246.0,,,,,99.0,23.8,57.3,647961.375,,420863.376,227098.0,N,Compliant,,0.507,0
27651,2017,Low-Rise Multifamily,900 Nob Hill Ave N,Seattle,WA,98109.0,5457801235,MAGNOLIA / QUEEN ANNE,47.62749,-122.34992,1963.0,1.0,4.0,25082,,,Multifamily Housing,Multifamily Housing,22381.0,,,,,,24.2,75.9,541033.125,,549840.388,,N,Compliant,,0.091,0
27652,2017,Low-Rise Multifamily,805 4th Ave N,Seattle,WA,98109.0,5457801250,MAGNOLIA / QUEEN ANNE,47.62672,-122.34923,2006.0,1.0,3.0,161351,23385.0,137966.0,"Multifamily Housing, Parking",Multifamily Housing,161351.0,Parking,40761.0,Parking,23385.0,72.0,41.6,91.9,6715971.0,,3791258.7275,3023896.29,N,Compliant,,1.093,0
27655,2017,Low-Rise Multifamily,605 5th Ave. N,Seattle,WA,98109.0,5457801380,DOWNTOWN,47.60377,-122.32971,1926.0,1.0,4.0,47276,,,Multifamily Housing,Multifamily Housing,47276.0,,,,,95.0,22.6,59.8,1069156.125,,834514.4770625,253940.99,N,Compliant,,0.358,0
27656,2017,Low-Rise Multifamily,403 ROY ST,Seattle,WA,98109.0,5457801400,MAGNOLIA / QUEEN ANNE,47.62517,-122.3486,1910.0,1.0,4.0,22344,,,Multifamily Housing,Multifamily Housing,22344.0,,,,,,27.8,47.2,621645.875,,191797.729734375,429753.03,N,Compliant,,1.057,0
27658,2017,Low-Rise Multifamily,718 4TH AVE N,Seattle,WA,98109.0,5457801460,MAGNOLIA / QUEEN ANNE,47.62612,-122.34847,1957.0,1.0,3.0,22331,,,Multifamily Housing,Multifamily Housing,22331.0,,,,,93.0,32.6,73.7,727202.625,,433336.28853125,305330.0,N,Compliant,,0.806,0
27668,2017,Other,2720 East Madison,Seattle,WA,98112.0,5016001680,Central,47.62342,-122.29688,1991.0,1.0,3.0,34074,,,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,,,,,,254.2,489.9,8661131.0,,3639468.2305,5024020.31,N,Compliant,,8.273,0
27679,2017,Low-Rise Multifamily,2410 W Manor Pl,Seattle,WA,98199.0,5036300005,MAGNOLIA / QUEEN ANNE,47.65397,-122.38806,1977.0,1.0,4.0,35835,,,"Multifamily Housing, Parking",Multifamily Housing,28196.0,Parking,7639.0,,,97.0,26.5,83.2,747358.1875,,747035.222,,N,Compliant,,0.086,0
27680,2017,Low-Rise Multifamily,3711 27th Place West,Seattle,WA,98199.0,5036300165,MAGNOLIA / QUEEN ANNE,47.65332,-122.39163,1968.0,1.0,4.0,30000,,,Multifamily Housing,Multifamily Housing,30000.0,,,,,85.0,22.6,70.9,677583.3125,,685921.184,,N,Compliant,,0.095,0
27681,2017,Low-Rise Multifamily,2701 West Manor Place,Seattle,WA,98199.0,5036300260,MAGNOLIA / QUEEN ANNE,47.65273,-122.39162,1968.0,1.0,4.0,25959,,,Multifamily Housing,Multifamily Housing,25959.0,,,,,74.0,25.8,81.0,669459.375,,676845.9570625,,N,Compliant,,0.108,0
27682,2017,Low-Rise Multifamily,2727 W Manor Pl,Seattle,WA,98199.0,5036300270,MAGNOLIA / QUEEN ANNE,47.65245,-122.39186,1968.0,1.0,4.0,25326,,,Multifamily Housing,Multifamily Housing,25326.0,,,,,86.0,23.3,73.3,590952.6875,,594844.668,,N,Compliant,,0.097,0
27683,2017,Low-Rise Multifamily,3520 28th Ave W,Seattle,WA,98199.0,5036300290,MAGNOLIA / QUEEN ANNE,47.65211,-122.39234,1967.0,1.0,4.0,37086,,,Multifamily Housing,Multifamily Housing,37086.0,,,,,89.0,21.7,68.2,804919.375,,816430.184,,N,Compliant,,0.091,0
27684,2017,Low-Rise Multifamily,3539 27th Pl W,Seattle,WA,98199.0,5036300350,MAGNOLIA / QUEEN ANNE,47.65249,-122.39099,1969.0,1.0,4.0,56104,0.0,56104.0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,56104.0,Parking,2816.0,Swimming Pool,0.0,72.0,26.6,83.6,1494541.25,,1493993.03425,,N,Compliant,,0.11,0
27685,2017,Low-Rise Multifamily,3535 27th Pl W,Seattle,WA,98199.0,5036300461,MAGNOLIA / QUEEN ANNE,47.65203,-122.39014,1968.0,1.0,4.0,23705,,,"Multifamily Housing, Parking",Multifamily Housing,42251.0,Parking,3381.0,,,69.0,27.2,85.5,1150011.5,,1149542.67775,,N,Compliant,,0.201,0
27687,2017,Mid-Rise Multifamily,3501 26th Pl W.,Seattle,WA,98199.0,5036300600,MAGNOLIA / QUEEN ANNE,47.65201,-122.3891,1970.0,1.0,5.0,28185,,,Multifamily Housing,Multifamily Housing,28185.0,,,,,76.0,27.4,86.1,773226.3125,,787441.512125,,N,Compliant,,0.116,0
27688,2017,Mid-Rise Multifamily,3520 27th Pl. W.,Seattle,WA,98199.0,5036300605,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1970.0,1.0,5.0,39900,,,Multifamily Housing,Multifamily Housing,39900.0,,,,,78.0,23.0,72.2,916871.8125,,925135.43775,,N,Compliant,,0.096,0
27689,2017,Mid-Rise Multifamily,3530 27th Place W,Seattle,WA,98199.0,5036300620,MAGNOLIA / QUEEN ANNE,47.65295,-122.39078,1968.0,1.0,5.0,40560,,,Multifamily Housing,Multifamily Housing,40560.0,,,,,48.0,33.2,104.4,1347984.375,,1359337.707875,,N,Compliant,,0.139,0
27690,2017,Mid-Rise Multifamily,2601 W. Manor Pl.,Seattle,WA,98199.0,5036300640,MAGNOLIA / QUEEN ANNE,47.6531,-122.39027,1968.0,1.0,5.0,44687,,,Multifamily Housing,Multifamily Housing,44687.0,,,,,72.0,27.0,84.9,1208743.625,,1225598.610125,,N,Compliant,,0.113,0
27691,2017,Mid-Rise Multifamily,3401 25th Ave W.,Seattle,WA,98199.0,5036300675,MAGNOLIA / QUEEN ANNE,47.65068,-122.38877,1973.0,1.0,5.0,32441,,,Multifamily Housing,Multifamily Housing,32441.0,,,,,80.0,23.3,73.2,756553.0,,756255.1390625,,N,Compliant,,0.096,0
27692,2017,Mid-Rise Multifamily,3425 25th Ave W.,Seattle,WA,98199.0,5036300680,MAGNOLIA / QUEEN ANNE,47.65115,-122.38881,1973.0,1.0,5.0,33466,,,Multifamily Housing,Multifamily Housing,33466.0,,,,,77.0,24.9,78.2,833532.125,,854493.069875,,N,Compliant,,0.106,0
27693,2017,Mid-Rise Multifamily,3430 26th Ave W,Seattle,WA,98199.0,5036300690,MAGNOLIA / QUEEN ANNE,47.6513,-122.38887,1973.0,1.0,5.0,36178,,,Multifamily Housing,Multifamily Housing,36178.0,,,,,82.0,23.1,72.5,835800.0,,847697.0589375,,N,Compliant,,0.097,0
27694,2017,Low-Rise Multifamily,3500 25th Ave. W.,Seattle,WA,98199.0,5036300750,MAGNOLIA / QUEEN ANNE,47.65186,-122.38842,1974.0,1.0,4.0,29588,,,Multifamily Housing,Multifamily Housing,29588.0,,,,,87.0,23.9,75.2,708169.5,,719147.9330625,,N,Compliant,,0.101,0
27696,2017,Low-Rise Multifamily,3451 24th Ave. W,Seattle,WA,98199.0,5036300930,MAGNOLIA / QUEEN ANNE,47.65185,-122.38782,1974.0,1.0,4.0,34602,,,Multifamily Housing,Multifamily Housing,34602.0,,,,,93.0,21.2,66.4,731887.5,,743749.146125,,N,Compliant,,0.089,0
27815,2017,Mid-Rise Multifamily,1813 19th Ave,Seattle,WA,98112.0,5707500105,Central,47.61792,-122.3078,1989.0,1.0,5.0,38560,,,Multifamily Housing,Multifamily Housing,31769.0,,,,,82.0,25.7,80.6,815423.1875,,824398.91,,N,Compliant,,0.088,0
27699,2017,Low-Rise Multifamily,3628 24th Place W,Seattle,WA,98199.0,5036300955,MAGNOLIA / QUEEN ANNE,47.65338,-122.38793,1980.0,1.0,4.0,45057,5543.0,39514.0,"Multifamily Housing, Parking",Multifamily Housing,39514.0,Parking,5543.0,,,66.0,27.5,86.4,1086885.375,,1131156.156125,,N,Compliant,,0.104,0
27701,2017,Low-Rise Multifamily,2510 West Bertona,Seattle,WA,98199.0,5037800000,MAGNOLIA / QUEEN ANNE,47.65083,-122.38937,1968.0,1.0,4.0,32452,,,Multifamily Housing,Multifamily Housing,32452.0,,,,,100.0,12.6,39.6,409249.09375,,409074.56946875,,N,Compliant,,0.052,0
27703,2017,Worship Facility,12345 8TH AVE NE,Seattle,WA,98125.0,6413600295,North,47.71846,-122.3216,1961.0,1.0,2.0,76475,0.0,76475.0,"Other - Education, Worship Facility",Worship Facility,45442.0,Other - Education,31033.0,,,77.897,23.4,40.5,1787989.25,,584536.0030625,1204136.13,N,Compliant,,0.868,1
27704,2017,K-12 School,12351 8th Ave NE,Seattle,WA,98125.0,6413600296,North,47.71923,-122.32171,1988.0,1.0,2.0,32961,0.0,32961.0,K-12 School,K-12 School,32961.0,,,,,87.0,46.6,77.4,1537150.0,,449171.034,1105794.53,N,Compliant,,1.838,0
27706,2017,Low-Rise Multifamily,12520 Roosevelt Way NE,Seattle,WA,98125.0,6414100160,North,47.72025,-122.31858,1967.0,1.0,4.0,24800,0.0,24800.0,Multifamily Housing,Multifamily Housing,24800.0,,,,,57.0,29.3,91.9,726155.0,,725882.528,,N,Compliant,,0.121,0
27707,2017,Low-Rise Multifamily,12527 Roosevelt Way NE,Seattle,WA,98125.0,6414100161,North,47.72004,-122.31924,1986.0,1.0,3.0,28470,,,"Multifamily Housing, Parking",Multifamily Housing,25144.0,Parking,3326.0,,,80.0,27.5,86.2,690650.375,,695966.8050625,,N,Compliant,,0.101,0
27716,2017,Mid-Rise Multifamily,4123 California Ave SW,Seattle,WA,98116.0,6420800000,SOUTHWEST,47.56574,-122.38716,2006.0,1.0,5.0,31299,,,Multifamily Housing,Multifamily Housing,31299.0,,,,,39.0,34.7,96.0,1086635.75,,901310.827875,208296.0,N,Compliant,,0.473,0
27721,2017,Other,8016 Greenwood Ave N,Seattle,WA,98103.0,6430500081,NORTHWEST,47.6875,-122.35496,2004.0,1.0,1.0,27376,14570.0,12806.0,"Library, Parking",Library,12806.0,Parking,0.0,,,21.734,101.2,219.8,1295528.375,,729058.0870625,626444.04,N,Compliant,,1.325,1
27734,2017,Low-Rise Multifamily,2562 Thorndyke Ave W,Seattle,WA,98199.0,5039100000,MAGNOLIA / QUEEN ANNE,47.64273,-122.38414,1969.0,1.0,4.0,24444,0.0,24444.0,Multifamily Housing,Multifamily Housing,18000.0,,,,,79.0,30.8,96.9,555205.1875,,570133.577875,,N,Compliant,,0.096,0
27736,2017,Low-Rise Multifamily,2858 32ND AVE W,Seattle,WA,98199.0,5041800000,MAGNOLIA / QUEEN ANNE,47.64611,-122.39791,1978.0,1.0,4.0,27997,,,Multifamily Housing,Multifamily Housing,27997.0,,,,,25.0,28.7,90.0,802439.5,,812069.648,,N,Compliant,,0.12,0
27738,2017,Low-Rise Multifamily,4417 Evanston AVE N,Seattle,WA,98103.0,5693501200,LAKE UNION,47.66087,-122.35133,1969.0,1.0,3.0,25268,,,"Multifamily Housing, Parking",Multifamily Housing,22151.0,Parking,3117.0,,,26.0,39.0,122.6,864693.375,,864270.5290625,,N,Compliant,,0.142,0
27744,2017,Mixed Use Property,4464 Fremont Ave N,Seattle,WA,98103.0,5694000240,LAKE UNION,47.66133,-122.34973,1990.0,1.0,4.0,45111,,,"Multifamily Housing, Other, Parking, Urgent Care/Clinic/Other Outpatient",Multifamily Housing,17924.0,Parking,15056.0,Other,5510.0,,38.0,119.2,954761.3125,,969138.72225,,Y,Not Compliant,,0.089,0
27759,2017,Low-Rise Multifamily,4250 Aurora Ave N,Seattle,WA,98103.0,5694500625,LAKE UNION,47.65921,-122.34685,1997.0,1.0,4.0,63317,,,"Multifamily Housing, Office, Parking",Multifamily Housing,42448.0,Parking,15199.0,Office,5100.0,84.0,27.5,86.4,1309053.25,,1324626.792125,,N,Compliant,,0.087,0
27760,2017,Low-Rise Multifamily,4300-4320 Aurora Ave N,Seattle,WA,98103.0,5694500680,LAKE UNION,47.66027,-122.34704,1995.0,1.0,4.0,66300,,,"Multifamily Housing, Office, Parking",Multifamily Housing,35641.0,Parking,21761.0,Office,9630.0,97.0,24.8,77.9,1123376.125,,1122941.44625,,N,Compliant,,0.07,0
27774,2017,Low-Rise Multifamily,522 N 85th St,Seattle,WA,98103.0,6431500260,NORTHWEST,47.69079,-122.35157,2002.0,1.0,4.0,183524,,,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,109489.0,Parking,69081.0,Retail Store,4954.0,,27.4,85.9,3130574.0,,3156835.7125,,N,Compliant,,0.071,0
27799,2017,K-12 School,3400 East Harrison Street,Seattle,WA,98112.0,6600000120,CENTRAL,47.62291,-122.28879,1950.0,1.0,1.0,109794,0.0,109794.0,K-12 School,K-12 School,109794.0,,,,,36.0,46.7,97.8,5128671.5,,2559987.3475,2597171.68,N,Compliant,,1.353,0
50195,2017,,1550 W ARMORY WAY,Seattle,WA,,2771600911,MAGNOLIA / QUEEN ANNE,47.63849,-122.37695,2016.0,,1.0,25065,0.0,25065.0,,,,,,,,,,,,,,,N,Compliant,,0.0,0
27816,2017,Other,1808 18th Ave,Seattle,WA,98122.0,5707500120,Central,47.61796,-122.30847,1911.0,1.0,3.0,25200,0.0,25200.0,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,,,,,88.617,41.2,70.3,1039441.0,,325402.44,713344.97,N,Compliant,,1.557,1
27821,2017,Supermarket / Grocery Store,11100 Roosevelt Way NE,Seattle,WA,98125.0,5724500615,North,47.70941,-122.31707,1996.0,1.0,1.0,44755,0.0,44755.0,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,,,,,50.0,230.7,494.9,10836826.0,,5708978.872,5153409.77,N,Compliant,,6.643,0
27825,2017,Other,1414 BROADWAY,Seattle,WA,98122.0,6003000020,,,,1907.0,1.0,2.0,22320,0.0,22320.0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,,,,89.523,10.1,22.7,224652.59375,,129840.59453125,106320.01,N,Compliant,,0.277,1
29125,2017,Mid-Rise Multifamily,509 - 3rd Ave.,Seattle,WA,98104.0,9390000400,DOWNTOWN,47.60219,-122.3313,1908.0,1.0,7.0,159840,,,Multifamily Housing,Multifamily Housing,127180.0,,,,,1.0,113.9,238.5,14488407.0,,7405188.991,7252057.81,N,Compliant,,2.601,0
